neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
Tetuán,Cuatro Caminos,40.4542416592695,-3.6921205100127703,Entire home/apt,80,3,17,1.9,3,304
Centro,Sol,40.4151626947705,-3.70707464029931,Entire home/apt,65,2,49,3.53,2,302
Chamartín,Castilla,40.470054644307204,-3.68643895171653,Entire home/apt,60,2,48,3.19,3,341
Centro,Cortes,40.4179755072587,-3.69340383884852,Entire home/apt,125,2,0,0.0,1,0
Centro,Palacio,40.4106177629018,-3.7098952029820196,Entire home/apt,55,2,27,1.93,1,39
Arganzuela,Delicias,40.400686136060294,-3.6944838985844304,Entire home/apt,52,2,53,3.67,2,91
Chamberí,Almagro,40.4297366109992,-3.69213239548428,Private room,28,3,16,1.12,2,335
Chamberí,Rios Rosas,40.4457837625149,-3.70330123063323,Private room,26,3,26,1.95,2,288
Centro,Universidad,40.4267110038027,-3.7094215991303394,Private room,30,4,0,0.0,1,23
Arganzuela,Chopera,40.3943208215217,-3.69668425759519,Private room,22,1,3,0.2,3,358
Carabanchel,Buenavista,40.3709920893152,-3.75593901883133,Private room,20,2,21,1.43,3,171
Ciudad Lineal,Costillares,40.4766660935794,-3.66878919382102,Entire home/apt,65,2,49,3.3,1,345
Moncloa - Aravaca,Aravaca,40.455118647098296,-3.76631299874776,Entire home/apt,50,5,1,0.3,1,326
Centro,Embajadores,40.4080246455187,-3.7026961609445697,Entire home/apt,45,1,9,0.66,1,0
Centro,Sol,40.418939432639796,-3.70067392038028,Entire home/apt,65,1,39,2.75,1,327
Centro,Cortes,40.4147839889623,-3.70128192034264,Entire home/apt,90,1,36,3.87,5,272
Centro,Sol,40.4149995149891,-3.70309593497967,Entire home/apt,180,1,15,1.4,5,259
Chamartín,Ciudad Jardín,40.444691732369,-3.6733599607820295,Entire home/apt,65,2,14,1.0,1,48
Chamberí,Arapiles,40.432456033848,-3.7090386960480397,Entire home/apt,44,4,56,4.08,12,101
Arganzuela,Acacias,40.4055370461286,-3.71042855642905,Entire home/apt,60,1,57,4.03,4,322
Moncloa - Aravaca,Argüelles,40.4284445560196,-3.7189380481935204,Entire home/apt,57,2,1,0.11,1,316
Chamartín,Nueva España,40.4602771321661,-3.6892567109615695,Entire home/apt,95,5,3,0.29,1,312
Arganzuela,Palos de Moguer,40.406577735080106,-3.6924803882726605,Entire home/apt,130,2,3,0.22,1,280
Arganzuela,Legazpi,40.387138997292205,-3.6921987648688597,Private room,35,1,6,1.16,2,361
Arganzuela,Chopera,40.3918555659516,-3.6971007400227998,Entire home/apt,65,5,9,0.77,1,46
Chamberí,Trafalgar,40.4288895058943,-3.6972551396838598,Entire home/apt,400,1,27,2.03,1,331
Centro,Sol,40.4188965827748,-3.7073086906712995,Entire home/apt,42,3,11,0.83,8,8
Chamartín,Prosperidad,40.4435435438167,-3.67279703950487,Private room,20,1,34,2.49,1,130
Ciudad Lineal,Concepción,40.432995009207204,-3.6560566842313396,Entire home/apt,70,2,5,0.46,1,344
Arganzuela,Delicias,40.3970142857254,-3.6961480076254203,Private room,25,2,53,3.61,3,47
Centro,Sol,40.4154845679599,-3.7021546054887198,Private room,55,2,14,0.97,1,334
Retiro,Pacífico,40.404452895301795,-3.67433427344882,Entire home/apt,46,2,32,2.18,1,327
Chamartín,Prosperidad,40.444984544810794,-3.6684981639924596,Entire home/apt,130,2,14,1.3,2,301
Chamberí,Almagro,40.4382799700783,-3.69979913915704,Entire home/apt,68,2,55,3.94,1,306
Salamanca,Castellana,40.4333618123659,-3.68400218488069,Private room,40,1,1,0.24,2,364
Centro,Sol,40.4169223185792,-3.7030083029616203,Entire home/apt,65,2,86,5.8,5,297
Salamanca,Guindalera,40.4364108599218,-3.6741064476807703,Private room,18,1,25,1.75,14,327
Salamanca,Fuente del Berro,40.4252960212461,-3.6670373765544597,Entire home/apt,50,2,5,0.9,1,47
Chamberí,Vallehermoso,40.439216396532004,-3.7071541899981098,Private room,29,1,5,0.73,1,365
Arganzuela,Delicias,40.3948553037039,-3.6915943723575597,Private room,25,1,7,0.55,1,365
Latina,Lucero,40.4064758839701,-3.75139998327282,Private room,25,2,10,0.7,2,9
Salamanca,Guindalera,40.4380777099074,-3.67164371369274,Private room,30,1,8,0.54,1,327
Salamanca,Goya,40.4278595234266,-3.6773264641823,Entire home/apt,90,5,2,0.14,28,51
Ciudad Lineal,Ventas,40.4312490357234,-3.65582637041659,Private room,45,3,1,0.1,2,363
Chamberí,Almagro,40.4290772767288,-3.69337061871405,Private room,43,15,14,1.34,2,264
Centro,Palacio,40.412457496516105,-3.71213945540056,Entire home/apt,100,3,33,2.24,1,271
Chamartín,Ciudad Jardín,40.4425571042997,-3.67643221106354,Entire home/apt,145,2,2,0.15,1,92
Centro,Sol,40.417084538129295,-3.70405896919143,Entire home/apt,90,2,126,8.49,8,185
Retiro,Jerónimos,40.415812619892,-3.6895496613730896,Entire home/apt,60,3,2,0.14,1,208
Centro,Sol,40.4170107724359,-3.70273167845217,Entire home/apt,85,2,117,7.91,8,220
Chamartín,Hispanoamérica,40.4566293168164,-3.67431412227569,Private room,35,1,8,0.56,1,365
Carabanchel,Opañel,40.388115546833205,-3.73097670086905,Private room,16,1,21,1.54,2,245
Centro,Sol,40.417201338842396,-3.7033572475955294,Entire home/apt,65,1,1,0.16,2,133
Centro,Justicia,40.4210682358997,-3.70039116540497,Private room,45,2,12,0.83,1,342
Chamartín,Prosperidad,40.4410450483513,-3.67515149830922,Entire home/apt,80,2,2,0.19,2,341
Centro,Universidad,40.422696379074004,-3.70079130193667,Private room,36,1,0,0.0,1,364
Carabanchel,Opañel,40.394807828144295,-3.7198523454301697,Private room,18,1,0,0.0,1,365
Centro,Sol,40.4172197129266,-3.7058596100692798,Private room,31,1,15,1.03,1,6
Chamberí,Trafalgar,40.4349050391354,-3.70187299621082,Entire home/apt,50,2,33,2.32,1,62
Chamberí,Trafalgar,40.430370997297295,-3.7006949582957596,Private room,35,2,12,0.81,1,334
Centro,Palacio,40.411280126374294,-3.7096996458017797,Entire home/apt,55,3,57,3.89,4,290
Chamberí,Rios Rosas,40.4393789109039,-3.69717450562346,Entire home/apt,55,3,0,0.0,7,90
Centro,Universidad,40.42273798601779,-3.70224351612124,Entire home/apt,35,1,0,0.0,1,0
Chamberí,Arapiles,40.4350626552394,-3.70609601649496,Private room,21,3,5,0.55,2,43
Puente de Vallecas,Palomeras Bajas,40.3911392865738,-3.66164516094712,Private room,28,1,0,0.0,1,365
Chamberí,Rios Rosas,40.440105353068,-3.70041722258663,Private room,20,4,5,0.34,1,341
Arganzuela,Palos de Moguer,40.4015851440905,-3.68910794485183,Private room,39,2,12,1.01,1,353
Chamberí,Trafalgar,40.4301398821669,-3.7032675886699997,Entire home/apt,65,2,18,1.29,1,321
Centro,Embajadores,40.409954311579,-3.70271387159823,Entire home/apt,90,2,63,4.86,1,316
Centro,Universidad,40.426997261028106,-3.70353022021088,Entire home/apt,60,3,34,2.43,1,52
Centro,Sol,40.4164220845815,-3.70626063871329,Entire home/apt,125,2,57,4.21,2,196
Centro,Universidad,40.4252744543286,-3.7063391407800097,Private room,20,3,0,0.0,1,280
Centro,Sol,40.4170655160714,-3.7032481354084,Entire home/apt,125,2,67,5.43,2,90
Salamanca,Fuente del Berro,40.428911764231295,-3.66356444604946,Entire home/apt,45,3,39,2.7,7,85
Centro,Justicia,40.4212421214401,-3.69789980776836,Entire home/apt,210,5,7,0.69,11,324
Centro,Embajadores,40.4104388451991,-3.7043906565179503,Entire home/apt,55,4,55,3.86,7,109
Puente de Vallecas,Numancia,40.4007173120553,-3.66710743747573,Entire home/apt,54,3,6,0.44,7,335
Villaverde,Los Angeles,40.3560175361529,-3.69514720139496,Entire home/apt,60,5,7,0.53,1,338
Centro,Cortes,40.412477707799,-3.69707797498809,Entire home/apt,49,3,50,3.46,3,113
Chamberí,Almagro,40.43623574015071,-3.6981504588871497,Entire home/apt,220,1,4,0.33,1,144
Salamanca,Recoletos,40.4221326090641,-3.6897189429359902,Entire home/apt,85,7,3,0.23,3,356
Centro,Universidad,40.420266343450706,-3.70208664040027,Entire home/apt,150,3,7,0.49,6,307
Chamartín,Prosperidad,40.4448215099388,-3.6676633839567403,Private room,25,2,23,1.62,1,342
Centro,Embajadores,40.409040320447396,-3.70092254390659,Entire home/apt,75,2,73,5.08,1,261
Centro,Universidad,40.421474584950204,-3.7014458869772704,Entire home/apt,150,2,7,0.5,6,316
Centro,Sol,40.41679612686,-3.70215776410321,Entire home/apt,69,1,83,5.75,4,271
Centro,Palacio,40.409218340136,-3.71081442520945,Entire home/apt,49,15,32,2.26,3,280
Centro,Embajadores,40.412479929835,-3.70602578965715,Entire home/apt,90,1,11,0.78,6,340
Centro,Sol,40.417132578685106,-3.7084743620172103,Entire home/apt,80,3,24,1.8,1,305
Centro,Embajadores,40.4132117972558,-3.7058806941327,Entire home/apt,95,3,14,0.99,6,343
Retiro,Pacífico,40.4031227953,-3.67708933113415,Private room,29,3,34,2.36,1,276
Fuencarral - El Pardo,Valverde,40.4909207551105,-3.6975567784332997,Private room,33,1,38,2.69,1,337
Tetuán,Almenara,40.469271355926,-3.69631569792309,Private room,22,1,59,4.15,1,165
Salamanca,Guindalera,40.4364673280375,-3.6721977925944302,Private room,19,1,6,0.66,33,322
Fuencarral - El Pardo,Peñagrande,40.478344085055,-3.7362330617468897,Entire home/apt,250,3,7,0.54,1,214
Centro,Sol,40.4172939584479,-3.70063566423114,Entire home/apt,75,2,0,0.0,7,245
Chamberí,Arapiles,40.437959936820704,-3.70850445908157,Private room,25,1,36,2.68,2,72
Carabanchel,Opañel,40.387621080591394,-3.72772360868964,Private room,18,2,3,0.27,2,311
Centro,Cortes,40.4111512741329,-3.6940878584977,Entire home/apt,85,1,107,7.85,4,140
Latina,Puerta del Angel,40.4130909425706,-3.7255293089584303,Entire home/apt,30,1,0,0.0,44,281
Tetuán,Bellas Vistas,40.4493518405831,-3.70433725577734,Private room,20,1,58,4.58,1,147
Chamartín,Castilla,40.470124523538296,-3.68577744929625,Entire home/apt,50,2,1,0.1,4,314
Chamberí,Trafalgar,40.4312791510114,-3.70034345492517,Entire home/apt,35,2,41,3.28,1,0
Centro,Embajadores,40.407656132122,-3.69654530507261,Entire home/apt,35,2,3,0.48,1,154
Latina,Puerta del Angel,40.4143460980134,-3.72587372475877,Entire home/apt,48,3,0,0.0,44,251
Retiro,Ibiza,40.4204348447433,-3.6770369961785097,Entire home/apt,80,2,17,1.59,1,266
Centro,Sol,40.4140466770261,-3.7070977660030096,Entire home/apt,35,4,4,4.0,1,0
Carabanchel,San Isidro,40.3986895964198,-3.72119028586158,Private room,17,2,19,1.74,1,331
Centro,Justicia,40.4214123072695,-3.6986861309863697,Shared room,18,2,24,1.81,1,342
Salamanca,Goya,40.4248547649879,-3.6761462805818397,Entire home/apt,170,3,18,1.33,1,283
San Blas - Canillejas,Simancas,40.436565985014205,-3.6188696016808097,Entire home/apt,50,3,2,0.26,1,338
Centro,Universidad,40.420688788355896,-3.7061277955775,Entire home/apt,120,1,17,1.26,2,330
Fuencarral - El Pardo,Pilar,40.4755951505941,-3.70362989226738,Private room,15,1,0,0.0,1,0
Centro,Universidad,40.42881616911129,-3.71431270880845,Entire home/apt,45,1,44,3.03,1,320
Salamanca,Guindalera,40.437841768203896,-3.6732114027082203,Private room,19,1,3,0.29,33,344
Salamanca,Guindalera,40.437754628700795,-3.6731354850651603,Private room,19,2,10,0.74,33,319
Centro,Universidad,40.4210872095225,-3.7052872203855403,Private room,85,1,0,0.0,2,278
Centro,Embajadores,40.4115834128966,-3.7026732200579,Entire home/apt,110,2,10,0.83,40,297
Tetuán,Berruguete,40.457203395125106,-3.7091178230820696,Private room,45,1,0,0.0,1,365
Centro,Sol,40.41882802319461,-3.70200031804899,Entire home/apt,35,1,8,0.57,5,329
Arganzuela,Chopera,40.394306417515104,-3.69882122601739,Private room,20,1,0,0.0,1,365
Moncloa - Aravaca,Ciudad Universitaria,40.453093550319096,-3.71734323435073,Private room,50,1,0,0.0,1,365
Chamberí,Trafalgar,40.4294581391721,-3.7016967311846,Entire home/apt,205,1,20,1.71,15,280
Chamberí,Trafalgar,40.42912908462029,-3.70210921782367,Entire home/apt,100,1,0,0.0,15,278
Chamberí,Trafalgar,40.4295801112944,-3.70061159968381,Entire home/apt,90,1,0,0.0,15,211
Salamanca,Goya,40.425072499704,-3.66871335391165,Entire home/apt,45,3,45,3.25,3,127
Centro,Justicia,40.422104967028396,-3.6974481963366497,Entire home/apt,125,1,9,0.67,2,246
Centro,Sol,40.4160320057399,-3.70475089270405,Entire home/apt,99,2,42,2.92,1,144
Centro,Palacio,40.416585021395704,-3.71151813574274,Entire home/apt,60,2,44,3.17,3,311
Hortaleza,Pinar del Rey,40.4791291450438,-3.6466776552637703,Entire home/apt,65,1,48,3.32,1,64
Arganzuela,Imperial,40.4133001092409,-3.72046739899993,Private room,33,1,74,5.36,3,56
Latina,Aluche,40.394592425146996,-3.76427590742109,Private room,18,1,26,1.89,1,287
Centro,Sol,40.4198312935385,-3.70208392203189,Entire home/apt,125,3,2,0.22,13,318
Centro,Sol,40.4183672275968,-3.7021203774531504,Entire home/apt,125,3,6,0.49,13,320
Centro,Sol,40.4175103764257,-3.7006800241884203,Entire home/apt,65,1,12,0.89,5,216
Arganzuela,Delicias,40.398035528417296,-3.6946559729154504,Entire home/apt,50,2,16,1.35,3,17
Centro,Embajadores,40.4119594537017,-3.70636890526317,Entire home/apt,79,2,10,0.86,2,350
Moratalaz,Media Legua,40.4081019677058,-3.6573236374416696,Entire home/apt,64,2,8,0.71,1,219
Centro,Embajadores,40.4087492247093,-3.7002546747869105,Entire home/apt,45,1,3,0.21,1,0
Centro,Palacio,40.4094008561075,-3.71163031312447,Entire home/apt,49,2,17,1.21,2,281
Carabanchel,Puerta Bonita,40.387251858840706,-3.73080111729609,Private room,16,1,11,0.82,2,326
Centro,Palacio,40.4140124755234,-3.7186375886144196,Private room,21,1,85,5.93,3,52
Centro,Sol,40.418435519311295,-3.70029010187024,Entire home/apt,125,3,0,0.0,13,312
Centro,Sol,40.419329652197206,-3.7005719244693798,Entire home/apt,95,3,0,0.0,13,326
Centro,Sol,40.4196687890954,-3.70162423303432,Entire home/apt,95,3,0,0.0,13,332
Centro,Sol,40.4196741247863,-3.7001741680616895,Entire home/apt,95,3,0,0.0,13,328
Centro,Sol,40.4183304998592,-3.7006518496097796,Entire home/apt,95,3,0,0.0,13,314
Centro,Sol,40.417767771132105,-3.70148826037282,Entire home/apt,155,3,1,0.09,13,322
Centro,Sol,40.4146393134341,-3.7073793773004198,Shared room,22,1,3,0.28,12,276
Moratalaz,Fontarrón,40.4005893855662,-3.63935799833461,Private room,20,2,25,1.77,3,47
Centro,Embajadores,40.4133229344379,-3.70587558532047,Entire home/apt,50,2,97,6.85,1,226
Fuencarral - El Pardo,Peñagrande,40.481601904424,-3.7260985159292597,Entire home/apt,59,3,32,2.34,1,94
Centro,Embajadores,40.4099800516754,-3.70713600349738,Entire home/apt,55,1,1,0.16,1,347
Centro,Palacio,40.419538628370205,-3.7117737665568,Private room,25,1,105,7.63,4,316
Centro,Palacio,40.421632946500296,-3.7124292386419797,Entire home/apt,80,2,4,0.41,4,274
Salamanca,Guindalera,40.435944478154504,-3.6714565835774398,Private room,18,1,31,3.14,4,327
Salamanca,Guindalera,40.4356694985774,-3.6731994934897103,Private room,18,1,65,4.76,4,326
Salamanca,Guindalera,40.4360463616339,-3.6735607357404194,Private room,18,1,21,1.53,4,319
Salamanca,Guindalera,40.435961620682704,-3.67179021272288,Private room,19,1,4,0.3,14,342
Centro,Justicia,40.4212260396675,-3.69782615730192,Entire home/apt,79,3,49,3.45,1,133
Chamartín,Prosperidad,40.4410821396313,-3.66981585149131,Private room,22,1,3,0.28,1,0
Centro,Sol,40.4147052837926,-3.70592978643895,Entire home/apt,90,2,1,0.07,1,0
Centro,Embajadores,40.411453615374704,-3.69729600216425,Private room,24,5,23,1.79,2,152
Latina,Lucero,40.39585339312129,-3.74670860671256,Private room,24,1,15,1.09,5,90
Hortaleza,Piovera,40.4587076195154,-3.62906630708817,Private room,24,1,0,0.0,1,84
Chamberí,Trafalgar,40.4356156412272,-3.69956158273745,Shared room,28,2,1,0.1,2,345
Chamberí,Trafalgar,40.432639426869,-3.69966887633023,Entire home/apt,49,1,30,2.18,48,104
Carabanchel,Opañel,40.3974680038992,-3.7156456836116702,Private room,30,1,1,0.07,1,0
Centro,Embajadores,40.4096704838438,-3.6939877179120497,Entire home/apt,75,2,83,5.83,2,282
Centro,Cortes,40.4138178938485,-3.70187797584419,Entire home/apt,50,1,7,0.56,8,355
Arganzuela,Legazpi,40.3901169065262,-3.6905256294259,Private room,75,1,0,0.0,1,0
Centro,Justicia,40.4253152700625,-3.6959079772831296,Entire home/apt,87,2,47,3.3,2,138
Moncloa - Aravaca,Casa de Campo,40.4226742931308,-3.7174270305585098,Private room,35,1,1,0.09,2,347
Centro,Palacio,40.4211440839216,-3.70948026425998,Entire home/apt,55,3,71,5.08,2,335
Arganzuela,Palos de Moguer,40.4067052105319,-3.6944581932736598,Entire home/apt,55,3,53,3.92,3,214
Chamberí,Almagro,40.4373304314976,-3.6990599805453903,Entire home/apt,80,4,59,4.28,1,264
Carabanchel,San Isidro,40.3925084067151,-3.72764606618308,Entire home/apt,60,2,0,0.0,1,0
Carabanchel,Opañel,40.3873046006958,-3.72613022360438,Private room,18,1,5,0.36,2,311
Usera,San Fermín,40.3671492349401,-3.6881304573976803,Entire home/apt,75,3,19,1.33,1,275
Centro,Palacio,40.418254576304705,-3.7088339962946897,Private room,200,3,10,0.77,1,364
Salamanca,Goya,40.4254808522461,-3.67864745444211,Entire home/apt,190,5,8,0.71,11,293
Chamartín,Prosperidad,40.4450111394425,-3.66991533809573,Private room,74,1,15,1.24,2,300
Centro,Universidad,40.4282529239749,-3.70363673610789,Entire home/apt,50,7,0,0.0,1,189
Moncloa - Aravaca,Argüelles,40.4263776265693,-3.71581187505517,Private room,32,2,12,0.96,2,270
Salamanca,Castellana,40.4371075012173,-3.68832530516823,Entire home/apt,250,2,28,1.98,6,277
Moncloa - Aravaca,Casa de Campo,40.4216827162257,-3.7187926597725296,Entire home/apt,59,2,30,2.14,1,262
Centro,Embajadores,40.4107088571938,-3.69704525862018,Entire home/apt,65,3,35,2.57,2,104
Arganzuela,Legazpi,40.3858754421837,-3.69217904430892,Private room,20,2,10,0.71,1,304
Arganzuela,Legazpi,40.3912614754316,-3.6934314580733196,Private room,20,1,1,0.07,1,0
Arganzuela,Delicias,40.396763502373,-3.69633560620414,Private room,15,3,31,2.21,3,23
San Blas - Canillejas,Simancas,40.431234592115295,-3.6232985999436003,Private room,25,1,3,1.96,2,162
Centro,Palacio,40.4126590551896,-3.7087608477432,Entire home/apt,70,2,54,5.79,2,277
Centro,Embajadores,40.4074728445924,-3.71087706550148,Entire home/apt,49,3,16,1.3,4,275
Retiro,Pacífico,40.403006278072,-3.6742510592477298,Private room,29,1,30,2.12,1,218
Hortaleza,Valdefuentes,40.4955313572495,-3.61559744597372,Entire home/apt,81,2,26,1.91,1,351
Usera,Moscardó,40.3878334285384,-3.70081016871939,Private room,20,2,2,0.15,1,355
Centro,Justicia,40.42519771881621,-3.69381969534476,Entire home/apt,49,1,37,2.65,48,162
Centro,Justicia,40.4217329099605,-3.6973429709764702,Private room,39,1,37,2.69,2,334
Centro,Cortes,40.4118136218674,-3.69710358595739,Entire home/apt,100,3,36,2.85,13,202
Centro,Universidad,40.4246395955166,-3.7031753513811294,Entire home/apt,63,1,62,4.96,1,252
Centro,Palacio,40.4130958314576,-3.71215707038331,Entire home/apt,68,2,40,2.9,1,298
Centro,Palacio,40.418283587665,-3.7101085403064196,Entire home/apt,70,1,15,1.13,1,104
Centro,Cortes,40.418288189919,-3.6988918715324504,Private room,30,1,1,0.07,1,365
Centro,Universidad,40.4212728200506,-3.70643694353455,Entire home/apt,110,1,60,4.43,46,248
Moncloa - Aravaca,Argüelles,40.4224348379234,-3.7187500125680697,Entire home/apt,75,1,0,0.0,2,0
Centro,Palacio,40.4125435242615,-3.71146116592228,Entire home/apt,45,1,57,4.02,1,0
Arganzuela,Chopera,40.3960251563068,-3.7011699074471003,Private room,17,1,8,0.7,4,165
Chamberí,Almagro,40.4326552078121,-3.69726352867459,Entire home/apt,43,1,126,8.87,4,11
Centro,Sol,40.417026908559606,-3.7021074892924304,Private room,15,15,0,0.0,1,0
Centro,Embajadores,40.410628861697795,-3.6987218294498905,Entire home/apt,125,1,21,1.55,1,354
San Blas - Canillejas,Rejas,40.4470326691243,-3.58509678297713,Private room,40,2,0,0.0,1,0
Centro,Embajadores,40.4081276887241,-3.7018746803682405,Entire home/apt,59,2,59,4.49,2,296
Arganzuela,Imperial,40.4103467664237,-3.71878568435192,Private room,30,2,15,1.07,6,346
Chamartín,Prosperidad,40.4428991333794,-3.6690128767173302,Entire home/apt,65,2,0,0.0,1,0
Centro,Universidad,40.424580192860496,-3.70624975856943,Entire home/apt,43,2,57,4.08,1,119
Chamberí,Gaztambide,40.4315410638987,-3.71192747910473,Entire home/apt,48,1,127,9.07,7,290
Centro,Universidad,40.420373471471294,-3.70307317136382,Entire home/apt,78,3,15,1.84,1,5
Centro,Embajadores,40.408777268871496,-3.70148300887445,Private room,35,2,59,4.32,2,97
Centro,Universidad,40.4222844542465,-3.70509888127176,Entire home/apt,59,2,2,0.16,1,0
Salamanca,Goya,40.4248117746699,-3.6782469085752303,Entire home/apt,110,5,10,0.79,1,126
Centro,Embajadores,40.408180868889296,-3.7068266568162698,Entire home/apt,78,3,48,3.53,1,48
Moncloa - Aravaca,Argüelles,40.4278119428159,-3.71543069258807,Private room,65,1,0,0.0,1,363
Centro,Cortes,40.4121083795388,-3.6960624719395,Private room,33,2,21,1.54,4,333
Tetuán,Castillejos,40.4615858592443,-3.69636072327192,Private room,16,1,17,1.25,2,357
Moncloa - Aravaca,Argüelles,40.428991969290706,-3.71997180836763,Private room,40,2,2,0.15,1,0
Centro,Universidad,40.42498698931829,-3.71007851462281,Private room,45,2,79,5.66,1,266
Centro,Palacio,40.4115852123499,-3.70889682492567,Entire home/apt,100,3,5,0.37,1,112
Arganzuela,Acacias,40.4039661332002,-3.7115944745011,Private room,39,1,50,3.69,8,93
Centro,Universidad,40.4278369023319,-3.70366206310978,Entire home/apt,95,5,3,0.28,28,131
Moncloa - Aravaca,Argüelles,40.431726889925606,-3.7213004822561095,Private room,25,1,13,0.94,2,351
Centro,Palacio,40.4190354460814,-3.7117816922963898,Entire home/apt,68,3,70,4.96,2,240
Villaverde,Los Rosales,40.35236701692379,-3.68806841067696,Shared room,12,1,41,2.98,6,242
Centro,Cortes,40.415158590211604,-3.69868779023654,Entire home/apt,55,2,59,4.48,7,102
Chamberí,Trafalgar,40.430916178533,-3.7034428362697405,Entire home/apt,115,5,0,0.0,8,128
Centro,Embajadores,40.4112830378966,-3.7016670938357596,Private room,19,2,8,0.6,3,19
Chamberí,Arapiles,40.435621017283104,-3.70519989444372,Private room,20,1,2,0.17,1,0
Centro,Universidad,40.4224117407864,-3.7026252313703596,Entire home/apt,75,3,15,1.09,1,331
Centro,Palacio,40.4076444673279,-3.7134569864926896,Private room,39,2,39,2.97,8,97
Salamanca,Castellana,40.4361482640791,-3.6809462637858097,Entire home/apt,40,1,3,0.24,1,0
Moncloa - Aravaca,Valdezarza,40.4676935691894,-3.7158918843445496,Private room,22,1,3,0.23,1,365
Arganzuela,Imperial,40.413355326178795,-3.71931663237556,Entire home/apt,49,2,10,0.93,1,0
Centro,Palacio,40.4190131157795,-3.71240662123346,Entire home/apt,186,3,3,0.31,1,245
Arganzuela,Imperial,40.4133207958551,-3.7188179267344506,Private room,27,2,80,6.02,2,56
Centro,Justicia,40.4214463425686,-3.7003259235532795,Entire home/apt,55,1,9,0.84,1,71
Centro,Universidad,40.4273962907015,-3.7101092679154504,Private room,19,19,3,0.22,1,96
Centro,Justicia,40.4259690637041,-3.69979309583251,Private room,65,1,10,0.74,4,97
Centro,Sol,40.4138897025027,-3.70748880630699,Entire home/apt,65,1,77,5.51,10,331
Centro,Sol,40.4158425121245,-3.7036334843285204,Entire home/apt,95,1,75,5.37,10,288
Centro,Cortes,40.4138628779541,-3.70046950386531,Entire home/apt,73,2,40,3.14,1,306
Arganzuela,Imperial,40.403250425778396,-3.7141972176375098,Entire home/apt,60,2,31,2.3,1,194
Centro,Sol,40.4142694084495,-3.70745212724365,Private room,70,1,0,0.0,2,0
Latina,Puerta del Angel,40.4072328977763,-3.7394313170185502,Entire home/apt,65,1,4,1.17,1,136
Puente de Vallecas,Numancia,40.40033116175879,-3.66744231346094,Entire home/apt,45,3,17,1.37,4,346
Arganzuela,Acacias,40.4038784985062,-3.7037830943232297,Private room,30,12,0,0.0,1,365
Latina,Puerta del Angel,40.4130836094863,-3.7283740841121804,Private room,17,1,23,1.7,1,351
Centro,Embajadores,40.4100931566092,-3.7062161821453796,Entire home/apt,55,2,27,2.2,2,329
Centro,Justicia,40.422672561932394,-3.69461396865322,Entire home/apt,59,1,105,7.95,2,59
Centro,Embajadores,40.409282725021704,-3.70869153685463,Entire home/apt,70,1,48,3.44,23,123
Centro,Justicia,40.4229892059807,-3.69647916905104,Entire home/apt,110,2,3,0.26,15,301
Tetuán,Berruguete,40.460326486537795,-3.70128215726165,Entire home/apt,60,6,15,1.32,1,128
Salamanca,Goya,40.4246968493836,-3.67992099757805,Entire home/apt,140,2,18,1.35,1,73
Centro,Embajadores,40.4117516014843,-3.70597030655181,Entire home/apt,38,1,99,7.07,2,228
Centro,Universidad,40.421231385921295,-3.7054418397415696,Private room,20,1,0,0.0,1,0
Centro,Embajadores,40.407755565388705,-3.70222731348919,Entire home/apt,54,2,3,0.27,1,0
Centro,Justicia,40.423567044829795,-3.6958113755814903,Entire home/apt,100,2,0,0.0,15,335
Centro,Justicia,40.4229053433389,-3.69513704519243,Entire home/apt,80,2,0,0.0,15,267
Centro,Cortes,40.4128595090325,-3.6988932022463703,Entire home/apt,50,1,2,0.16,2,2
Chamberí,Trafalgar,40.429225238172,-3.70135111094808,Entire home/apt,105,1,3,0.36,15,330
Centro,Justicia,40.423670152736705,-3.69685695258567,Entire home/apt,130,2,4,0.37,15,301
Centro,Embajadores,40.409917766656605,-3.69507517835783,Private room,40,1,3,0.25,2,0
Centro,Universidad,40.4233549328514,-3.7095304084880203,Entire home/apt,110,3,21,1.75,6,285
Villaverde,Los Rosales,40.353598631896205,-3.6885463567005896,Shared room,12,1,22,1.7,6,335
Centro,Sol,40.4157206393401,-3.70688328584733,Entire home/apt,99,3,19,1.74,2,307
Chamberí,Vallehermoso,40.4401197692251,-3.71079065251872,Entire home/apt,48,2,4,0.29,1,0
Arganzuela,Chopera,40.39405597366861,-3.7002547313428,Private room,17,1,29,2.11,4,194
Moncloa - Aravaca,Argüelles,40.4274078753684,-3.7184573428128798,Private room,25,1,10,0.72,1,0
Arganzuela,Chopera,40.3954962155666,-3.69983830139873,Private room,17,1,25,2.07,4,85
Centro,Sol,40.4158358011341,-3.7066418029228196,Entire home/apt,89,2,48,3.52,6,325
Moratalaz,Marroquina,40.4087785988213,-3.65020039558296,Private room,16,1,10,0.73,2,335
Latina,Puerta del Angel,40.411713430937,-3.7276236007661403,Entire home/apt,105,2,25,1.9,1,69
Centro,Justicia,40.421438714656,-3.69895631762291,Private room,30,1,36,2.62,7,43
Arganzuela,Delicias,40.39768146677729,-3.69610696890302,Private room,25,1,31,3.94,1,361
Centro,Palacio,40.4090913770001,-3.7103711979382497,Entire home/apt,36,2,42,3.05,1,285
